GEO_SPATIAL_KEY,NODE_TYPE,NODE_DESC,NODE_TRANSPORT,LONGITUDE,LATITUDE
10291,station,After SM Motors Centre,BUS,103.8106644,1.2921322
10299,station,Opposite SM Motors Centre,BUS,103.8116131,1.2923458
10301,station,Opposite Blk 108,BUS,103.8098647,1.2966923
10309,station,Blk 118,BUS,103.8102717,1.2965213
10311,station,Opposite Queenstown Secondary School,BUS,103.8131703,1.2955937
10319,station,Queenstown Secondary School,BUS,103.8142291,1.2939889
10321,station,After Margaret Drive,BUS,103.8158735,1.2942422
10329,station,Crescent Girls' School,BUS,103.8159613,1.2936354
10331,station,Before Bukit Merah Central,BUS,103.8183288,1.2813825
10339,station,After Bukit Merah Central,BUS,103.8185526,1.281111
10341,station,Henderson Secondary School,BUS,103.820616,1.284903
10349,station,Blk 116,BUS,103.820955,1.285001
10351,station,Blk 96,BUS,103.822116,1.286816
10359,station,Between Blks 110/113,BUS,103.8225666,1.2872087
10361,station,Cendex Centre,BUS,103.8235533,1.2803525
10369,station,Opposite Cendex Centre,BUS,103.8238969,1.2803511
10371,station,Blk 129,BUS,103.8244709,1.2836376
10379,station,Blk 25B,BUS,103.8248829,1.2837167
10381,station,Opposite Blk 48,BUS,103.8255392,1.2888942
10389,station,Blk 48,BUS,103.8257192,1.2884637
10391,station,Opposite Melati Blk 2,BUS,103.831103,1.27617
10399,station,Melati Blk 2,BUS,103.830133,1.275887
10401,station,Shriro House,BUS,103.8116875,1.2881494
10409,station,Blk 50,BUS,103.8110104,1.2879198
10411,station,Opposite Blk 53,BUS,103.8127829,1.2890438
10419,station,Blk 52,BUS,103.8125513,1.2884126
10421,station,Blk 63B,BUS,103.8150207,1.2889845
10429,station,Blk 54,BUS,103.8139574,1.2893088
10431,station,Bukit Merah Skills Development Centre,BUS,103.8140714,1.2871881
10439,station,Blk 55,BUS,103.8142012,1.2874455
10441,station,Opposite Blk 44,BUS,103.8116446,1.2865993
10449,station,Blk 44,BUS,103.8120073,1.2866283
10451,station,Opposite Blk 71,BUS,103.8171859,1.2876305
10459,station,Blk 72,BUS,103.8163473,1.2875471
10481,station,Opposite Blk 73,BUS,103.8179589,1.2878455
10489,station,Blk 73,BUS,103.8177255,1.2881291
10501,station,Blk 104,BUS,103.8251521,1.2810901
10519,station,Blk 4,BUS,103.8261159,1.2917318
10589,station,New Bridge Road Terminal,BUS,103.8371537,1.2781967
10599,station,Rumah Tinggi Terminal,BUS,103.8092649,1.2886602
10651,station,Blk 116,BUS,103.8154474,1.283314
10659,station,Blk 1003,BUS,103.8145855,1.2836132
11009,station,Ghim Moh Terminal,BUS,103.7893136,1.3110977
11019,station,Opposite OG Factory,BUS,103.8057195,1.2867214
11021,station,After Queenstown NPC Headquarters,BUS,103.8023196,1.2893633
11029,station,Blk 166,BUS,103.8019848,1.2901931
11031,station,Opposite Queen's Close,BUS,103.8003783,1.2912802
11039,station,Blk 19,BUS,103.7999592,1.2923058
11041,station,After Commonwealth Drive,BUS,103.799469,1.2962601
11049,station,Opposite Blessed Sacrament Church,BUS,103.7995682,1.2954268
11051,station,Opposite Queenstown Polyclinic,BUS,103.8003733,1.2988788
11059,station,Queenstown Polyclinic,BUS,103.8007688,1.2986771
11061,station,Opposite Queensway Secondary School,BUS,103.8011966,1.3027218
11069,station,Queensway Secondary School,BUS,103.8015922,1.3025375
11071,station,Blk 97,BUS,103.801745,1.306183
11079,station,Opposite Blk 95,BUS,103.801864,1.305572
11081,station,Viz Holland,BUS,103.80256,1.308612
11089,station,Opposite Holland Hill Lodge,BUS,103.8033007,1.3094223
11091,station,Tulip Garden,BUS,103.8036655,1.312136
11099,station,Opposite Tulip Garden,BUS,103.8043788,1.3130242
11101,station,Farrer Road Market,BUS,103.8059669,1.3161644
11109,station,Spanish Village,BUS,103.8056973,1.3153926
11111,station,Farrer Road Station,BUS,103.8074111,1.3174494
11119,station,Opposite Farrer Road Station,BUS,103.8075157,1.3171356
11131,station,Queens Condo,BUS,103.8070952,1.2928603
11139,station,Blk 53A Carpark,BUS,103.8073585,1.293146
11141,station,Queenstown Station,BUS,103.8057402,1.2946189
11149,station,Queenstown Station,BUS,103.8063998,1.2944482
11151,station,Blk 42,BUS,103.8024427,1.2984965
11159,station,After Church Of Our Saviour,BUS,103.8036584,1.2980761
11161,station,Commonwealth Station,BUS,103.7983964,1.3020355
11169,station,Commonwealth Station,BUS,103.7983034,1.302756
11171,station,Opposite Blk 7B,BUS,103.7948238,1.3053068
11179,station,Blk 8,BUS,103.7942688,1.3063051
11181,station,Opposite Blk 43,BUS,103.792336,1.307158
11189,station,Blk 43,BUS,103.7924775,1.307463
11191,station,Buona Vista Station,BUS,103.7883825,1.3080015
11199,station,Blk 15,BUS,103.7883922,1.308352
11201,station,CSC Dempsey Clubhse,BUS,103.8117937,1.3069179
11209,station,Opposite Peirce Road,BUS,103.8103991,1.3081417
11211,station,After Peirce Road,BUS,103.8094073,1.3083719
11219,station,Great Eastern Mansion,BUS,103.80718,1.3098795
11221,station,Lien Towers,BUS,103.8053088,1.3100484
11229,station,Les Jardins De Holland,BUS,103.8051949,1.3105751
11231,station,After Estoril Mansion,BUS,103.8012021,1.3111794
11239,station,Fairlodge,BUS,103.8015839,1.3115465
11261,station,Holland Village,BUS,103.7944888,1.3122059
11269,station,Opposite Holland Village,BUS,103.7945161,1.31262
11271,station,After East Sussex Lane,BUS,103.7901115,1.3146661
11279,station,After Coronation Road West,BUS,103.7906843,1.3146686
11281,station,After Tan Boon Chong Avenue,BUS,103.788502,1.3161922
11289,station,Opposite Tan Boon Chong Avenue,BUS,103.7890018,1.3161838
11291,station,Cold Storage Jelita,BUS,103.7859931,1.3178779
11299,station,Opposite Cold Storage Jelita,BUS,103.7855549,1.3183082
11301,station,House No. 578,BUS,103.7877912,1.3179262
11309,station,House No. 589,BUS,103.7884585,1.3185649
11311,station,House No. 532,BUS,103.7891105,1.3198003
11319,station,Opposite House No. 516,BUS,103.7895846,1.3202769
11321,station,Opposite Regent Villa,BUS,103.7900629,1.321191
11329,station,Regent Villa,BUS,103.7910604,1.322342
11331,station,Opposite Dynasty Garden II,BUS,103.7914556,1.3232928
11339,station,Dynasty Lodge,BUS,103.7921058,1.3240298
11341,station,Garlick Ville,BUS,103.7928991,1.3256627
11349,station,Opposite Garlick Ville,BUS,103.793106,1.3257465
11351,station,Blk 13,BUS,103.7894635,1.3092869
11359,station,Blk 12,BUS,103.7896931,1.3092795
11361,station,Buona Vista Station,BUS,103.790568,1.3064766
11369,station,Opposite Buona Vista Station,BUS,103.7908149,1.3063198
11379,station,Buona Vista Terminal,BUS,103.7921333,1.3092577
11381,station,Blk 10A,BUS,103.7933011,1.3084164
11389,station,Blk 46,BUS,103.7929172,1.3091179
11401,station,Blk 12,BUS,103.794964,1.3090297
11409,station,Blk 9,BUS,103.794446,1.307745
11419,station,Holland Village Station,BUS,103.79604,1.3110298
11429,station,Opposite Blk 115B,BUS,103.7984608,1.3045505
11439,station,Blk 92,BUS,103.8003217,1.3059842
11441,station,Blk 58,BUS,103.797393,1.297702
11449,station,Blk 37B,BUS,103.797647,1.298376
11451,station,Blk 72,BUS,103.797,1.300054
11459,station,Blk 50,BUS,103.797005,1.300797
11469,station,Queensway Secondary School,BUS,103.8019332,1.3011157
11471,station,Opposite The Fisherman Church,BUS,103.8031832,1.2995576
11479,station,The Fisherman Church,BUS,103.8037185,1.2993695
11481,station,Queenstown Library,BUS,103.8060078,1.2981234
11489,station,Opposite Queenstown Library,BUS,103.804972,1.2984993
11491,station,Opposite Queenstown Primary School,BUS,103.807666,1.2970973
11499,station,Queenstown Primary School,BUS,103.8078743,1.2968557
11511,station,Alexandra Hospital,BUS,103.8024816,1.2861479
11519,station,Opposite Queensway Shopping Centre,BUS,103.8033435,1.2866484
11521,station,Anchorpoint,BUS,103.8053794,1.2885795
11529,station,Before IKEA Industrial Building,BUS,103.8061088,1.289004
11531,station,Opposite Lea Hin Hardware Factory,BUS,103.8074899,1.291077
11539,station,Lea Hin Hardware Factory,BUS,103.8079445,1.2912111
11541,station,Opposite Queens,BUS,103.8057161,1.292356
11551,station,Tiong Ghee Temple,BUS,103.8041708,1.2912916
11561,station,Blk 166,BUS,103.8025648,1.2911251
11579,station,Blk 158,BUS,103.803063,1.2925527
11589,station,Blk 157,BUS,103.8040414,1.2930432
11599,station,Blk 153,BUS,103.8031831,1.2942174
11609,station,Blk 163,BUS,103.8021683,1.2919049
12021,station,Before Moonbeam Walk,BUS,103.782448,1.319071
12029,station,Opposite Moonbeam Walk,BUS,103.782452,1.3195915
12031,station,Pandan Valley Condominium,BUS,103.7796881,1.3207626
12039,station,Opposite Pandan Valley Condominium,BUS,103.7802329,1.3210205
12041,station,After Pandan Valley,BUS,103.7765599,1.3204498
12049,station,Opposite Pandan Valley,BUS,103.7766206,1.3209034
12051,station,Pine Grove Condominium,BUS,103.7737552,1.3197525
12059,station,Opposite Pine Grove Condominium,BUS,103.7737373,1.3200475
12061,station,Blk 109,BUS,103.770918,1.321788
12069,station,Opposite Blk 109A,BUS,103.77097,1.321242
12071,station,Blk 116,BUS,103.7721884,1.3239995
12079,station,Opposite Blk 116,BUS,103.7726251,1.3238036
12081,station,Maju Camp,BUS,103.775678,1.3268506
12089,station,Opposite Maju Camp,BUS,103.7758282,1.3265503
12091,station,SIM Headquarters,BUS,103.776844,1.328568
12099,station,Opposite SIM Headquarters,BUS,103.777038,1.3284381
12101,station,Ngee Ann Polytechnic,BUS,103.7777706,1.3324634
12109,station,Opposite Ngee Ann Polytechnic,BUS,103.7779388,1.3311517
12111,station,Before Clementi Road,BUS,103.772409,1.319233
12119,station,Police KINS Training Camp,BUS,103.7719794,1.3194197
12121,station,Blk 7,BUS,103.7872696,1.3118377
12129,station,Blk 3,BUS,103.7871522,1.3115982
12131,station,After Grove Road,BUS,103.785026,1.3141206
12139,station,After Mount Sinai Lane,BUS,103.7849281,1.3145799
12141,station,Opposite Henry Park Apartments,BUS,103.7824652,1.3156859
12149,station,Henry Park Apartments,BUS,103.7826656,1.3157287
12151,station,Evian Condominium,BUS,103.781317,1.318613
12169,station,Pandan Valley,BUS,103.7772012,1.3191514
12179,station,Montview,BUS,103.7769902,1.3168497
12189,station,Before Mount Sinai Drive,BUS,103.7801944,1.3164414
12199,station,Opposite Village Tower,BUS,103.7781201,1.3156709
12201,station,Logishub @ Clementi,BUS,103.764042,1.326568
12209,station,Opposite Logishub @ Clementi,BUS,103.764335,1.326436
12211,station,Between House Nos.33/35,BUS,103.7807221,1.3172279
13011,station,Opposite Singapore Botanic Gardens,BUS,103.8193417,1.3064659
13019,station,Singapore Botanic Gardens,BUS,103.8193949,1.3069405
13021,station,After Ministry Of Foreign Affairs,BUS,103.8143141,1.3062777
13029,station,Before Tyersall Avenue,BUS,103.8145531,1.3067328
13031,station,Opposite Chatsworth Road,BUS,103.817086,1.299263
13039,station,Before Chatsworth Road,BUS,103.817543,1.299923
13041,station,After Rochalie Drive,BUS,103.8197515,1.3023541
13049,station,Before Rochalie Drive,BUS,103.8204273,1.3025302
13051,station,Opposite Valley Point Condominium,BUS,103.8263634,1.2933504
13059,station,Valley Point Condominium,BUS,103.826502,1.2931578
13062,station,Mutiara View,BUS,103.8284451,1.294832
13063,station,Mutiara Crest,BUS,103.8295601,1.2954507
13069,station,Valley Park Condominium,BUS,103.8288667,1.2948567
13071,station,Opposite ERC Institute,BUS,103.8330338,1.2963902
13079,station,After ERC Institute,BUS,103.8325922,1.2961928
13081,station,Airview Tower,BUS,103.836239,1.2959198
13089,station,The Morningside,BUS,103.836049,1.2957266
13091,station,After AA Centre,BUS,103.8393279,1.2959432
13099,station,Before AA Centre,BUS,103.8396215,1.2957729
13101,station,Opposite Mohd Sultan Road,BUS,103.8423945,1.2940383
13109,station,UE Square,BUS,103.8427497,1.2934826
13119,station,Opposite Great World City,BUS,103.8327985,1.2936612
13121,station,Opposite Great World City,BUS,103.8308459,1.2940886
13139,station,The Trillium,BUS,103.8320967,1.294951
13141,station,After Zion Full Gospel Church,BUS,103.8299752,1.2975703
13159,station,Before Zion Full Gospel Church,BUS,103.8304994,1.2980844
13169,station,Grange 80 Condominium,BUS,103.8282999,1.2991199
13171,station,Lucky Tower,BUS,103.8264692,1.299077
13179,station,Opposite Lucky Tower,BUS,103.8266155,1.2992672
13181,station,After One Tree Hill,BUS,103.8240594,1.3002128
13189,station,Before One Tree Hill,BUS,103.8238498,1.3005741
13191,station,Paterson Lodge,BUS,103.8299105,1.3027163
13199,station,Opposite Paterson Lodge,BUS,103.830013,1.3023113
13201,station,British High Commission,BUS,103.822004,1.304215
13209,station,Opposite British High Commission,BUS,103.822029,1.3039
13211,station,After Unity Street,BUS,103.841595,1.293426
14009,station,HarbourFront Interchange,BUS,103.8192681,1.2668372
14011,station,Before Mount Faber Lodge,BUS,103.8255267,1.2680176
14019,station,Opposite Mount Faber Lodge,BUS,103.8256941,1.2684068
14021,station,Radin Mas Mosque,BUS,103.824801,1.27137
14029,station,Blk 105,BUS,103.824196,1.27244
14031,station,Saint Theresa's Convent,BUS,103.8229996,1.2761903
14039,station,Opposite Saint Theresa's Convent,BUS,103.8234691,1.2766513
14041,station,Blk 54,BUS,103.8124377,1.2733057
14049,station,Opposite Blk 55,BUS,103.813011,1.273247
14051,station,After Telok Blangah Heights,BUS,103.81505,1.2758087
14059,station,Before Telok Blangah Heights,BUS,103.8153979,1.27565
14061,station,Opposite Former Railway Station,BUS,103.8386021,1.2723184
14069,station,Former Railway Station,BUS,103.8369638,1.272604
14071,station,Keppel Workshop,BUS,103.834151,1.272105
14081,station,Tanjong Pagar Distripark Blk F5,BUS,103.8306276,1.2706781
14089,station,Opposite Tanjong Pagar Distripark Blk F5,BUS,103.8297586,1.2704738
14101,station,Opposite Keppel Distripark Blk 517,BUS,103.8282621,1.2684047
14109,station,Keppel Distripark Blk 517,BUS,103.8270868,1.2680818
14119,station,Opposite VivoCity,BUS,103.8222912,1.2659529
14121,station,HarbourFront Station,BUS,103.8193119,1.2658722
14129,station,HarbourFront Station,BUS,103.8199351,1.2660551
14131,station,Caribbean at Keppel Bay,BUS,103.8167994,1.2674171
14139,station,Before Seah Im Road,BUS,103.8161214,1.2684793
14141,station,VivoCity,BUS,103.8219211,1.2654918
14151,station,Opposite Christian Community Club Chapel,BUS,103.8129415,1.2696266
14159,station,Before Christian Community Club Chapel,BUS,103.8131484,1.2699557
14161,station,Telok Blangah Station,BUS,103.8087247,1.2708389
14169,station,Opposite Telok Blangah Station,BUS,103.809421,1.271162
14171,station,Opposite Yeo's Building,BUS,103.8065076,1.2714404
14179,station,Yeo's Building,BUS,103.8063127,1.2719341
14189,station,After Alexandra Road,BUS,103.8040391,1.2727429
14191,station,Blk 104B,BUS,103.8122222,1.2811849
14199,station,Blk 118,BUS,103.8127554,1.2813041
14201,station,Blk 109B,BUS,103.8093032,1.2816235
14209,station,After Hewlett Packard,BUS,103.8095173,1.2817714
14211,station,ISS International School,BUS,103.8052288,1.2816075
14219,station,Opposite ISS International School,BUS,103.8054349,1.2818689
14221,station,Opposite Saint Teresa's Church,BUS,103.82893,1.2735933
14229,station,Saint Teresa's Church,BUS,103.828575,1.2737067
14231,station,Keppel Distripark Blk 519,BUS,103.826673,1.270981
14239,station,Opposite Keppel Distripark Blk 519,BUS,103.827159,1.271761
14241,station,Opposite Blk 1,BUS,103.816885,1.279265
14249,station,Blk 1,BUS,103.817364,1.279423
14259,station,Blk 11,BUS,103.818662,1.2778572
14269,station,Blk 10,BUS,103.8199559,1.2777007
14271,station,Al-Amin Mosque,BUS,103.8191266,1.2756743
14279,station,Blk 25,BUS,103.8192262,1.2759393
14281,station,Opposite Blk 11,BUS,103.8180315,1.2770537
14291,station,Blk 27,BUS,103.821135,1.2747053
14299,station,Opposite Blk 27,BUS,103.8212504,1.2749189
14309,station,Blk 41,BUS,103.8227565,1.2713353
14319,station,Blk 28,BUS,103.8207877,1.2733779
14329,station,Blk 67,BUS,103.8094126,1.2743649
14331,station,After Telok Blangah Street 32,BUS,103.811066,1.2769461
14339,station,Before Telok Blangah Street 32,BUS,103.8110143,1.2767793
14341,station,Opposite Blk 59,BUS,103.81348,1.2759339
14349,station,Blk 59,BUS,103.8134024,1.2757785
14351,station,Blk 48,BUS,103.8103561,1.2727027
14359,station,Blk 50,BUS,103.810339,1.272898
14369,station,The Interlace,BUS,103.8036461,1.2813735
14379,station,Blk 40,BUS,103.823819,1.2724396
14381,station,Blk 109,BUS,103.8255497,1.2741226
14389,station,Opposite Blk 109,BUS,103.8250319,1.2742841
14391,station,Opposite Blk 85,BUS,103.808586,1.27791
14399,station,Blk 85,BUS,103.8085456,1.2776553
14401,station,Opposite The Furniture WaRehabilitatione,BUS,103.8021564,1.2721799
14409,station,Opposite Blk 3B,BUS,103.8017426,1.2714129
14419,station,Carpark A,BUS,103.800999,1.2674735
14429,station,Carpark B,BUS,103.8038669,1.2669758
14431,station,Mt Faber Lodge,BUS,103.8243343,1.2682263
14441,station,Marina Deck,BUS,103.8213271,1.270441
14451,station,Aft Jewel Box,BUS,103.8190996,1.2715729
14461,station,HarbourFront Twr Two,BUS,103.8180508,1.2643865
14471,station,Blk 114,BUS,103.8065443,1.2819975
14489,station,Blk 36 Market/Food Centre,BUS,103.821646,1.272333
14491,station,Opposite Telok Blangah Market/Food Centre,BUS,103.807945,1.272788
14499,station,Telok Blangah Market/Food Centre,BUS,103.8078169,1.2730154
14519,station,Resorts World Sentosa,BUS,103.8208136,1.2567258
15041,station,NOL Building,BUS,103.8018324,1.2745534
15049,station,Opposite NOL Building,BUS,103.8021833,1.2745554
15051,station,Alexandra Point,BUS,103.8023204,1.2770153
15059,station,Opposite Alexandra Point,BUS,103.8026442,1.2768309
15071,station,Buona Vista Gardens,BUS,103.7869768,1.2814045
15079,station,After Lorong Sarhad,BUS,103.7868173,1.2807531
15091,station,Opposite National Leadership Institute,BUS,103.7877819,1.2829174
15099,station,National Leadership Institute,BUS,103.7878962,1.283082
15101,station,Opposite Lamp Post 31,BUS,103.7856022,1.2860264
15109,station,Lamp Post 30,BUS,103.7858325,1.2859136
15111,station,Lamp Post 37,BUS,103.7848201,1.2867595
15119,station,Lamp Post 36,BUS,103.7850066,1.2870139
15121,station,Lamp Post 49,BUS,103.7837321,1.2889237
15131,station,Kent Ridge Station,BUS,103.7844452,1.2925676
15139,station,Opposite Kent Ridge Station,BUS,103.7846398,1.2924161
15141,station,Opposite PSA Building,BUS,103.8009203,1.2728095
15149,station,PSA Building,BUS,103.800634,1.2733477
15151,station,Bayanihan Centre,BUS,103.7981952,1.2739762
15159,station,Mapletree Business City,BUS,103.7984766,1.2742433
15161,station,Pasir Panjang Centre,BUS,103.7968394,1.2744188
15169,station,Harbourside Industrial Building 2,BUS,103.7967587,1.2748067
15181,station,PSB Singapore,BUS,103.7855285,1.2909936
15189,station,DNV Technology Centre,BUS,103.7855416,1.2907764
15191,station,Pasir Panjang Station,BUS,103.7925961,1.2758511
15199,station,Opposite Currency House,BUS,103.793197,1.2760569
